code1,code2,similar
"['import sys\n', 'input = sys.stdin.readline\n', '\n', '# from collections import deque\n', '\n', 'def linput(_t=int):\n', '    return list(map(_t, input().split()))\n', '\n', 'def gcd(n,m):\n', '    while m: n,m = m, n%m\n', '    return n\n', '\n', 'def lcm(n,m): return n*m//gcd(n,m)\n', '\n', 'def main():\n', '    # N = int(input())\n', '    # vA = [int(input()) for _ in [0,]*N]\n', '    h,m,H,M,K = linput()\n', '\n', '    res = 60*H + M - 60*h - m - K\n', '\n', '    print(res)\n', '    # print((""No"",""Yes"")[res%2])\n', '    # print(*vR, sep=""\\n"")\n', '\n', 'main()\n']","['n = int(input())\n', 'a = list(map(int, input().split()))\n', 'ans = 0\n', 'cnt = 0\n', 'for i in range(n) :\n', '    if a[i] == cnt + 1 :\n', '        cnt += 1\n', 'if cnt > 0 :\n', '    print(n-cnt)\n', 'else :\n', '    print(""-1"")\n']",0
"['#1st line\n', 'input_str = input().strip()\n', '\n', '#2nd line\n', 'command_max_times = int(input().strip())\n', 'command_cnt = 0\n', '\n', 'while command_cnt < command_max_times:\n', '    command_cnt = command_cnt + 1\n', '    input_line = input().strip().split("" "")\n', '    \n', '    input_command = input_line[0]\n', '    input_sta = int(input_line[1])\n', '    input_end = int(input_line[2])\n', '    \n', '    if input_command == ""print"":\n', '        print(input_str[input_sta:input_end+1])\n', '    elif input_command == ""replace"":\n', '        str_replace = input_line[3]\n', '        input_str = input_str[:input_sta] + str_replace + input_str[input_end+1:]\n', '    elif input_command == ""reverse"":\n', '        str_temp = input_str[input_sta:input_end+1]\n', '        input_str = input_str[:input_sta] + str_temp[::-1] + input_str[input_end+1:]']","['n=int(input())\n', 'l=sorted(list(map(int,input().split())))\n', 'for i,x in enumerate(l):\n', ""  l[i]=format(x,'63b')\n"", 'memo=[0]*63\n', 'for i in range(63):\n', '  for j in range(n):\n', ""    if l[j][i]=='1':\n"", '      memo[-i-1]+=1\n', 'now=1\n', 'ans=0\n', 'mod=10**9+7\n', 'for x in memo:\n', '  ans+=(now*x*(n-x))%mod\n', '  now*=2\n', 'print(ans%mod)\n']",0
"['X=int(input())\n', 'flagp=False\n', 'flagm=False\n', 'flage=True\n', 'for A in range(-10**3,10**3):\n', '    B5=A**5-X\n', '    for B in range(10**3):\n', '        if B5==B**5:\n', '            flagp=True\n', '            flage=False\n', '            break\n', '        elif B5==-B**5:\n', '            flagm=True\n', '            flage=False\n', '            break\n', '    else:\n', '        continue\n', '    break\n', 'if flagp:\n', '    print(A,B)\n', 'elif flage:\n', '    raise Exception\n', 'else:\n', '    print(A,-B)']","['h, n = map(int, input().split())\n', 'a = list(map(int, input().split()))\n', '\n', 'x = sum(a)\n', '\n', 'if (h - x) <= 0:\n', ""    print('Yes')\n"", 'else:\n', ""    print('No')""]",0
"['s = input()\n', 'k = int(input())\n', 'l=len(s)\n', ""s+='?'\n"", 'ch = 1\n', 'ans=0\n', 'j=0\n', '\n', 'for i in range(l):\n', '    if s[i]==s[i+1]:\n', '        ch+=1\n', '    else:\n', '        ans+=ch//2\n', '        if j==0:\n', '            st=ch\n', ""        if s[i+1]=='?':\n"", '            gl=ch\n', '        ch=1\n', '        j=1\n', 'ans*=k\n', 'if st%2==1 and gl%2==1 and s[0]==s[l-1]:\n', '    ans+=k-1\n', '\n', 'if st==l:\n', '    ans=l*k//2\n', '\n', 'print(ans)\n']","['s = input()\n', 'lc = s.lower()\n', 'uc = s.upper()\n', '\n', 'ans = """"\n', 'for i in range(len(s)):\n', '    if s[i] == lc[i]:\n', '        ans += uc[i]\n', '    else:\n', '        ans += lc[i]\n', 'print(ans)\n']",0
"['N, M = map(int, input().split())\n', 'A = list(map(int, input().split()))\n', 'def answer(N: int, M: int, A: list) -> int:\n', '    homework_days = 0\n', '    for i in range(0, M):\n', '        homework_days += int(A[i])\n', '        i += 1\n', '    if homework_days <= N:\n', '        return N - homework_days\n', '    else:\n', '        return -1\n', '\n', 'print(answer(N, M, A))']","['t1,t2 = map(int,input().split())\n', 'a1,a2 = map(int,input().split())\n', 'b1,b2 = map(int,input().split())\n', 'if a1*t1 + a2*t2 == b1*t1 + b2*t2:\n', '    print(""infinity"")\n', 'else:\n', '    A = a1*t1 + a2*t2\n', '    B = b1*t1 + b2*t2\n', '    M1,m1 = max(a1*t1,b1*t1),min(a1*t1,b1*t1)\n', '    M2,m2 = max(A,B),min(A,B)\n', '    gap1,gap2 = M1-m1,M2-m2\n', '    Mv,mv = max(a1,b1),min(a1,b1)\n', '    vgap = Mv-mv\n', '    possible = vgap*t1\n', '    count = possible//gap2\n', '    if possible%gap2 == 0:\n', '        pitta = 1\n', '    else:\n', '        pitta = 0\n', '    if (a1*t1 > b1*t1 and A > B) or (a1*t1 < b1*t1 and A < B):\n', '        print(0)\n', '    elif (a1*t1 > b1*t1 and A < B) or (a1*t1 < b1*t1 and A > B):\n', '        if pitta == 1:\n', '            print(1+count*2-1)\n', '        else:\n', '            print(1+count*2)']",0
"['N = int(input())\n', 'A = [int(a) for a in input().split()]\n', 'if N % 2 == 0:\n', '    x, y, px, py = 0, 0, 0, -1<<100\n', '    for a in A:\n', '        x, y, px, py = px+a, max(x, py+a), x, y\n', '    print(max(x, y))\n', 'else:\n', '    x, y, z, px, py, pz = 0, 0, 0, 0, -1<<100, -1<<100\n', '    for a in A:\n', '        x, y, z, px, py, pz = px+a, max(x, py+a), max(y, pz+a), x, y, z\n', '    print(max(y, z))']","['import sys\n', 'readline = sys.stdin.buffer.readline\n', 's =readline().rstrip().decode()\n', 't =readline().rstrip().decode()\n', '\n', 'if t[:-1] == s:\n', ""  print('Yes')\n"", 'else:\n', ""  print('No')\n""]",0
"['alpha = input()\n', 'print(""a"" if alpha.islower() else ""A"")']","['N = int(input())\n', 'S,T=input().split()\n', 'ST = """".join([S[i]+T[i] for i in range(N)])\n', 'print(ST)']",0
"['#!/usr/bin/env python3\n', '# Generated by https://github.com/kyuridenamida/atcoder-tools\n', 'from typing import *\n', 'import collections\n', 'import functools\n', 'import itertools\n', 'import math\n', 'import sys\n', '\n', ""INF = float('inf')\n"", '\n', '\n', 'def solve(H: int, A: int):\n', '    return H//A+(H % A > 0)\n', '\n', '\n', 'def main():\n', '\n', '    sys.setrecursionlimit(10 ** 6)\n', '\n', '    def iterate_tokens():\n', '        for line in sys.stdin:\n', '            for word in line.split():\n', '                yield word\n', '    tokens = iterate_tokens()\n', '    H = int(next(tokens))  # type: int\n', '    A = int(next(tokens))  # type: int\n', ""    print(f'{solve(H, A)}')\n"", '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']","['def resolve():\n', '    n=int(input())\n', '    ans=0\n', '    for i in range(1,n):\n', '        ans+=(n-1)//i\n', '    print(ans)\n', 'resolve()']",0
"['A,B,C,K=map(int, input().split())\n', 'if A >= K:\n', '  ans = K\n', 'elif A+B >= K:\n', '  ans = A\n', 'else:\n', '  ans = A - (K-A-B)\n', 'print(ans)\n']","['# A - A?C\n', '# https://atcoder.jp/contests/abc166/tasks/abc166_a\n', '\n', 'S = input()\n', '\n', ""result = 'ABC'\n"", '\n', 'if S == result:\n', ""    result = 'ARC'\n"", '\n', 'print(result)\n']",0
"['import math\n', 's=input()\n', ""if(s[len(s)-1]=='s'):\n"", ""    print(s+'es')\n"", 'else:\n', ""    print(s+'s')""]","['from collections import deque\n', 'import sys\n', '\n', 'input()\n', 'lst = deque()\n', '\n', 'for s in sys.stdin:\n', ""    if s[0] == 'i':\n"", '        lst.appendleft(s[7:-1])\n', '\n', '    else:\n', '        a = s[6]\n', ""        if a == ' ':\n"", '            try:\n', '                lst.remove(s[7:-1])\n', '            except:\n', '                pass\n', '\n', ""        elif a == 'F':\n"", '                lst.popleft()\n', '\n', '        else:\n', '            lst.pop()\n', '\n', 'print(*lst)\n']",0
"['a,b=[],[]\n', 'for _ in range(int(input())):\n', '    x,y=map(int,input().split())\n', '    a+=[x-y]\n', '    b+=[x+y]\n', 'print(max(max(a)-min(a),max(b)-min(b)))']","[""write = open(1, 'w').write\n"", 'for i in range(1, int(open(0).read())+1):\n', '    if i % 3:\n', '        if ""3"" in str(i):\n', '            write("" %d"" % i)\n', '    else:\n', '        write("" %d"" % i)\n', 'write(""\\n"")\n']",0
"['import math\n', '\n', 'N = int(input())\n', '\n', 'min_move_count = float(""inf"")\n', 'for i in range(1, int(math.sqrt(N)) + 1):\n', '    if (N / i).is_integer():\n', '        move_count = i + (N // i) - 2\n', '        if move_count < min_move_count:\n', '            min_move_count = move_count\n', '\n', 'print(min_move_count)']","['import sys\n', 'input = sys.stdin.readline\n', 'from collections import *\n', '\n', 'X = int(input())\n', 'dp = [False]*(X+1)\n', 'dp[0] = True\n', '\n', 'for i in range(X+1):\n', '    for j in range(100, 106):\n', '        if i-j>=0:\n', '            dp[i] |= dp[i-j]\n', '\n', 'if dp[X]:\n', '    print(1)\n', 'else:\n', '    print(0)']",0
"['n = int(input())\n', 'x = [0]*n\n', 'for i in range(n):\n', '    x[i] = list(map(int,input().split()))\n', 'x.sort(key= lambda val : val[0])\n', 'i = 0\n', 'while 1:\n', '    if i >= n - 1:\n', '        break\n', '    \n', '    if x[i][0] + x[i][1] > x[i+1][0] - x[i+1][1]:\n', '        if x[i][0] + x[i][1] > x[i+1][0] + x[i+1][1]:\n', '            del x[i]\n', '            n -= 1\n', '        else:\n', '            del x[i+1]\n', '            n -= 1\n', '    else:\n', '        i += 1\n', 'print(len(x))\n']","['n = str(input())\n', 'ns = n.swapcase()\n', 'print(ns)\n']",0
"['N = int(input())\n', '\n', 'import sys\n', 'if N & 1:\n', '    print(0)\n', '    sys.exit()\n', '\n', 'ans = 0\n', 'N //= 2\n', 'while N != 0:\n', '    ans += N // 5\n', '    N //= 5\n', '\n', 'print(ans)']","['n,m,l = map(int,input().split())\n', 'a = [list(map(int,input().split())) for _ in range(n)]\n', 'b = [list(map(int,input().split())) for _ in range(m)]\n', 'c = [[0 for _ in range(l)] for __ in range(n)]\n', 'for i in range(n):\n', '  for j in range(l):\n', '    c[i][j] = sum([a[i][k]*b[k][j] for k in range(m)])\n', 'for ci in c:\n', '  print(*ci)\n']",0
"['container = [1, 1, 1, 2, 1, 2, 1, 5, 2, 2, 1, 5, 1, 2, 1, 14, 1, 5, 1, 5, 2, 2, 1, 15, 2, 2, 5, 4, 1, 4, 1, 51]\n', 'unser = int(input())\n', 'print(container[unser - 1])']","['import sys\n', '\n', 'read = sys.stdin.read\n', 'readline = sys.stdin.readline\n', 'readlines = sys.stdin.readlines\n', 'sys.setrecursionlimit(10 ** 9)\n', 'INF = 1 << 60\n', 'MOD = 1000000007\n', '\n', '\n', 'def main():\n', '    N = int(readline())\n', '    S = readline().strip()\n', '    if N % 2 == 0 and S == S[: N // 2] * 2:\n', ""        print('Yes')\n"", '    else:\n', ""        print('No')\n"", '\n', '    return\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']",0
"['n = int(input())\n', 'a = list(map(int,input().split()))\n', 'q = int(input())\n', 'm = list(map(int,input().split()))\n', '\n', 'cnt = [0] * (2000 * 20)\n', '\n', 'for i in range(1, 2**n + 1):\n', '    SUM = 0\n', '    for j in range(n):\n', '        if i>>j & 1:\n', '            SUM += a[j]\n', '    cnt[SUM] = 1\n', '\n', 'for _m in m:\n', '    if cnt[_m] == 1:\n', '        print(""yes"")\n', '    else:\n', '        print(""no"")\n']","['import random\n', '\n', '\n', 'class Dice(object):\n', '\n', '    def __init__(self, *args):\n', '        self.faces = [None]\n', '        self.faces.extend(args)\n', '        self.top = self.faces[1]\n', '        self.up = self.faces[5]\n', '        self.down = self.faces[2]\n', '        self.left = self.faces[4]\n', '        self.right = self.faces[3]\n', '\n', '    def roll(self, direction):\n', '        if direction == ""N"":\n', '            self.top, self.up, self.down = self.down, self.top, self.faces[7 - self.faces.index(self.top)]\n', '        elif direction == ""S"":\n', '            self.top, self.up, self.down = self.up, self.faces[7 - self.faces.index(self.top)], self.top\n', '        elif direction == ""W"":\n', '            self.top, self.left, self.right = self.right, self.top, self.faces[7 - self.faces.index(self.top)]\n', '        elif direction == ""E"":\n', '            self.top, self.left, self.right = self.left, self.faces[7 - self.faces.index(self.top)], self.top\n', '        else:\n', '            raise ValueError(""{} is not valid direction."".format(direction))\n', '\n', '\n', 'f = [int(i) for i in input().split()]\n', 'dice = Dice(*f)\n', '\n', 'n = int(input())\n', 'for i in range(n):\n', '    top, down = [int(i) for i in input().split()]\n', '    while dice.top != top:\n', '        dice.roll(random.choice(""NSWE""))\n', '    if dice.down == down:\n', '        print(dice.right)\n', '    elif dice.right == down:\n', '        print(dice.up)\n', '    elif dice.up == down:\n', '        print(dice.left)\n', '    elif dice.left == down:\n', '        print(dice.down)\n', '    else:\n', '        raise ValueError()\n', '\n']",0
"['N = int(input())\n', '\n', 'M = 0\n', ""ans = 'No'\n"", '\n', 'for _ in range(N):\n', '    d1, d2 = map(int, input().split())\n', '    if d1 == d2:\n', '        M += 1\n', '        if M >= 3:\n', ""            ans = 'Yes'\n"", '    else:\n', '        M = 0\n', '\n', 'print(ans)\n']","['import math\n', 'N = int(input())\n', 'total = N/2*(N+1)\n', '\n', 'f = math.floor(N/3)\n', 'f = (3*f+3)*f/2\n', 'b = math.floor(N/5)\n', 'b = (5*b+5)*b/2\n', 'fb = math.floor(N/15)\n', 'fb = (15*fb+15)*fb/2\n', '\n', 'print(int(total-f-b+fb))\n']",0
"['N,K = map(int,input().split())\n', 'mod = 10**9+7\n', 'ans = [0]*(K+1)\n', 'result = 0\n', '\n', 'for i in range(K,0,-1):\n', '    c = K//i\n', '    ans[i] += pow(c,N,mod)\n', '    for j in range(i,K+1,i):\n', '        if i != j:\n', '            ans[i] -= ans[j]\n', '    result += i*ans[i] % mod\n', '\n', 'print(result%mod)']","['from sys import stdin\n', '\n', 'n = int(stdin.readline().rstrip())\n', 'A = [int(x) for x in stdin.readline().rstrip().split()]\n', '\n', 'ans = [0] * n\n', '\n', 'for i, a in enumerate(A):\n', '    ans[a-1] = i+1\n', '\n', ""print(' '.join(map(str, ans)))""]",0
"['# -*- coding: utf-8 -*-\n', '\n', '#############\n', '# Libraries #\n', '#############\n', '\n', 'import sys\n', 'input = sys.stdin.readline\n', '\n', 'import math\n', '#from math import gcd\n', 'import bisect\n', 'import heapq\n', 'from collections import defaultdict\n', 'from collections import deque\n', 'from collections import Counter\n', 'from functools import lru_cache\n', '\n', '#############\n', '# Constants #\n', '#############\n', '\n', 'MOD = 10**9+7\n', ""INF = float('inf')\n"", 'AZ = ""abcdefghijklmnopqrstuvwxyz""\n', '\n', '#############\n', '# Functions #\n', '#############\n', '\n', '######INPUT######\n', 'def I(): return int(input().strip())\n', 'def S(): return input().strip()\n', 'def IL(): return list(map(int,input().split()))\n', 'def SL(): return list(map(str,input().split()))\n', 'def ILs(n): return list(int(input()) for _ in range(n))\n', 'def SLs(n): return list(input().strip() for _ in range(n))\n', 'def ILL(n): return [list(map(int, input().split())) for _ in range(n)]\n', 'def SLL(n): return [list(map(str, input().split())) for _ in range(n)]\n', '\n', '######OUTPUT######\n', 'def P(arg): print(arg); return\n', 'def Y(): print(""Yes""); return\n', 'def N(): print(""No""); return\n', 'def E(): exit()\n', 'def PE(arg): print(arg); exit()\n', 'def YE(): print(""Yes""); exit()\n', 'def NE(): print(""No""); exit()\n', '\n', '#####Shorten#####\n', 'def DD(arg): return defaultdict(arg)\n', '\n', '#####Inverse#####\n', 'def inv(n): return pow(n, MOD-2, MOD)\n', '\n', '######Combination######\n', 'kaijo_memo = []\n', 'def kaijo(n):\n', '  if(len(kaijo_memo) > n): return kaijo_memo[n]\n', '  if(len(kaijo_memo) == 0): kaijo_memo.append(1)\n', '  while(len(kaijo_memo) <= n): kaijo_memo.append(kaijo_memo[-1] * len(kaijo_memo) % MOD)\n', '  return kaijo_memo[n]\n', '\n', 'gyaku_kaijo_memo = []\n', 'def gyaku_kaijo(n):\n', '  if(len(gyaku_kaijo_memo) > n): return gyaku_kaijo_memo[n]\n', '  if(len(gyaku_kaijo_memo) == 0): gyaku_kaijo_memo.append(1)\n', '  while(len(gyaku_kaijo_memo) <= n): gyaku_kaijo_memo.append(gyaku_kaijo_memo[-1] * pow(len(gyaku_kaijo_memo),MOD-2,MOD) % MOD)\n', '  return gyaku_kaijo_memo[n]\n', '\n', 'def nCr(n,r):\n', '  if n == r: return 1\n', '  if n < r or r < 0: return 0\n', '  ret = 1\n', '  ret = ret * kaijo(n) % MOD\n', '  ret = ret * gyaku_kaijo(r) % MOD\n', '  ret = ret * gyaku_kaijo(n-r) % MOD\n', '  return ret\n', '\n', '######Factorization######\n', 'def factorization(n):\n', '  arr = []\n', '  temp = n\n', '  for i in range(2, int(-(-n**0.5//1))+1):\n', '    if temp%i==0:\n', '      cnt=0\n', '      while temp%i==0: \n', '        cnt+=1 \n', '        temp //= i\n', '      arr.append([i, cnt])\n', '  if temp!=1: arr.append([temp, 1])\n', '  if arr==[]: arr.append([n, 1])\n', '  return arr\n', '\n', '#####MakeDivisors######\n', 'def make_divisors(n):\n', '  divisors = []\n', '  for i in range(1, int(n**0.5)+1):\n', '    if n % i == 0:\n', '      divisors.append(i)\n', '      if i != n // i: \n', '        divisors.append(n//i)\n', '  return divisors\n', '\n', '#####MakePrimes######\n', 'def make_primes(N):\n', '  max = int(math.sqrt(N))\n', '  seachList = [i for i in range(2,N+1)]\n', '  primeNum = []\n', '  while seachList[0] <= max:\n', '    primeNum.append(seachList[0])\n', '    tmp = seachList[0]\n', '    seachList = [i for i in seachList if i % tmp != 0]\n', '  primeNum.extend(seachList)\n', '  return primeNum\n', '\n', '#####GCD#####\n', 'def gcd(a, b):\n', '    while b: a, b = b, a % b\n', '    return a\n', '\n', '#####LCM#####\n', 'def lcm(a, b):\n', '    return a * b // gcd (a, b)\n', '\n', '#####BitCount#####\n', 'def count_bit(n):\n', '  count = 0\n', '  while n:\n', '    n &= n-1\n', '    count += 1\n', '  return count\n', '\n', '#####ChangeBase#####\n', 'def base_10_to_n(X, n):\n', '  if X//n: return base_10_to_n(X//n, n)+[X%n]\n', '  return [X%n]\n', '\n', 'def base_n_to_10(X, n):\n', '  return sum(int(str(X)[-i-1])*n**i for i in range(len(str(X))))\n', '\n', 'def base_10_to_n_without_0(X, n):\n', '  X -= 1\n', '  if X//n: return base_10_to_n_without_0(X//n, n)+[X%n]\n', '  return [X%n]\n', '\n', '#####IntLog#####\n', 'def int_log(n, a):\n', '  count = 0\n', '  while n>=a:\n', '    n //= a\n', '    count += 1\n', '  return count\n', '\n', '#############\n', '# Main Code #\n', '#############\n', 'class BIT:\n', '  def __init__(self, logn):\n', '    self.n = 1<<logn\n', '    self.data = [0]*(self.n+1)\n', '    self.el = [0]*(self.n+1)\n', '  def sum(self, i):\n', '    s = 0\n', '    while i > 0:\n', '      s += self.data[i]\n', '      i -= i & -i\n', '    return s\n', '  def add(self, i, x):\n', '    # assert i > 0\n', '    self.el[i] += x\n', '    while i <= self.n:\n', '      self.data[i] += x\n', '      i += i & -i\n', '  def get(self, i, j=None):\n', '    if j is None:\n', '      return self.el[i]\n', '    return self.sum(j) - self.sum(i)\n', '  def bisect(self, x):\n', '    w = i = 0\n', '    k = self.n\n', '    while k:\n', '      if i+k <= self.n and w + self.data[i+k] <= x:\n', '        w += self.data[i+k]\n', '        i += k\n', '      k >>= 1\n', '    return i+1\n', '\n', 'N = I()\n', 'A = list(S())\n', 'Q = I()\n', '\n', 'dic = {l:BIT(int_log(N,2)+1) for l in AZ}\n', '\n', 'for i in range(N):\n', '  s = A[i]\n', '  dic[s].add(i+1,1)\n', '\n', 'def change(i,y):\n', '  prev = A[i-1]\n', '  if prev == y:\n', '    pass\n', '  else:\n', '    A[i-1] = y\n', '    dic[prev].add(i,-1)\n', '    dic[y].add(i,1)\n', '  \n', 'def count(x,y):\n', '  ret = 0\n', '  for l in AZ:\n', '    if dic[l].sum(x-1) != dic[l].sum(y):\n', '      ret += 1\n', '  print(ret)\n', '\n', 'for _ in range(Q):\n', '  t,x,y = SL()\n', '  if t == ""1"":\n', '    change(int(x),y)\n', '  else:\n', '    count(int(x),int(y))\n']","['n = int(input())\n', 'answer = 0\n', 'for i in range(1, n + 1):\n', '    if i % 3 == 0 or i % 5 == 0:\n', '        i = 0\n', '    else:\n', '        answer = answer + i\n', '\n', 'print(answer)\n', '\n']",0
"['import math\n', 'a,b, A = map(float, input().split())\n', '\n', 'h = b*math.sin(math.radians(A))\n', 'S = a*h*0.5\n', 'L = a + b + math.sqrt(pow(a, 2) + pow(b, 2) - 2*a*b*math.cos(math.radians(A)))\n', '\n', 'print(S)\n', 'print(L)\n', 'print(h)\n', '\n']","['import itertools\n', 'n=int(input())\n', 'l=list(map(int,input().split()))\n', 'c=itertools.combinations(l,2)\n', 'ans=sum(x*y for x,y in c)\n', 'print(ans)']",0
"['arr = ""1, 1, 1, 2, 1, 2, 1, 5, 2, 2, 1, 5, 1, 2, 1, 14, 1, 5, 1, 5, 2, 2, 1, 15, 2, 2, 5, 4, 1, 4, 1, 51""\n', 'arr1 = list(map(int,arr.split("", "") ))\n', '\n', 'k = int(input())\n', '\n', 'print(arr1[k-1])']","['import sys\n', 'input = sys.stdin.readline\n', 'import math\n', ' \n', 'def INT(): return int(input())\n', 'def MAPINT(): return map(int, input().split())\n', 'def LMAPINT(): return list(map(int, input().split()))\n', 'def STR(): return input()\n', 'def MAPSTR(): return map(str, input().split())\n', 'def LMAPSTR(): return list(map(str, input().split()))\n', ' \n', ""f_inf = float('inf')\n"", ' \n', 'n = INT()\n', 'a = sorted(LMAPINT())\n', '\n', 'length = (max(a) + 1)\n', '\n', 'ans = [0] * length\n', 'for x in a:\n', '  # 重複\n', '  if ans[x] != 0:\n', '    ans[x] = 2\n', '    continue\n', '  for j in range(x, length, x):\n', '    ans[j] += 1\n', ' \n', 'count = 0\n', 'for x in a:\n', '  if ans[x] == 1:\n', '    count += 1\n', 'print(count)']",0
"['import sys\n', 'from itertools import accumulate\n', '\n', 'rm = lambda: map(int, sys.stdin.readline().split())\n', 'rl = lambda: list(map(int, sys.stdin.readline().split()))\n', '\n', 'n, k = rm()\n', 'a = [(i+1)/2 for i in rl()]\n', 'a = [0] + list(accumulate(a))\n', 'ans = 0\n', 'for i in range(n-k+1):\n', '    ans = max(ans, a[i+k] - a[i])\n', 'print(ans)']","['t = input()\n', 's = [i for i in t]\n', 'if s[0] == ""?"":\n', '    s[0] = ""D""\n', 'for i in range(1, len(t) - 1):\n', '    if s[i] == ""?"":\n', '        if s[i-1] == ""D"" and s[i+1] == ""D"":\n', '            s[i] = ""P""\n', '        elif s[i-1] == ""p"" and s[i+1] == ""P"":\n', '            s[i] = ""D""\n', '        elif s[i-1] == ""D"" and s[i+1] == ""?"":\n', '            s[i] = ""P""\n', '        elif s[i-1] == ""P"" and s[i+1] == ""?"":\n', '            s[i] = ""D""\n', '        else:\n', '            s[i] = ""D""\n', 'if s[-1] == ""?"":\n', '    s[-1] = ""D""\n', 'print("""".join(s))']",0
"['# -*- coding: utf-8 -*-\n', ""'''\n"", '所要時間は、分位であった。\n', ""'''\n"", '\n', '\n', '# ライブラリのインポート\n', '#import re\n', 'import sys\n', 'input = sys.stdin.readline\n', '#import heapq\n', '#import bisect\n', 'import collections\n', '#import math\n', 'global time, Ls, Lf, E,LG,c,n\n', 'time = 1\n', '\n', 'def main():\n', '    global time, Ls, Lf, E, LG,c,n\n', '    c = 0\n', '    n = int(input().strip())\n', '    E = [[] for _ in range(n)]\n', '    LG = collections.deque()\n', '    for line in sys.stdin:\n', '        Ltmp = list(map(int, list(line.strip().split())))\n', '        if not Ltmp[1] == 0: \n', '            E[Ltmp[0]-1] = Ltmp[2:]\n', '    Ls = [0]*n \n', '    Lf = [0]*n\n', '    dfs(0)\n', '    for i in range(n):\n', '        print(i+1, Ls[i],Lf[i])\n', '    \n', 'def dfs(cur):\n', '    global time, Ls, Lf, E, LG,c,n\n', '    LG.append(cur)\n', '    if Ls[cur] == 0: Ls[cur] = time\n', '    time += 1\n', '    for i in range(len(E[cur])):\n', '        check = E[cur][i] - 1\n', '        if Ls[check] == 0: dfs(check)\n', '    if Lf[cur] == 0:\n', '        Lf[cur] = time\n', '    try:\n', '        x = LG.pop()\n', '        if x == cur: x = LG.pop() \n', '        dfs(x)\n', '    except:\n', '        time += 1\n', '        for i in range(c,n):\n', '            if Ls[i] == 0:\n', '                c = i\n', '                dfs(i) \n', '    return\n', '\n', '\n', '\n', '\n', '    \n', '\n', '\n', '    \n', ""if __name__ == '__main__':\n"", '    main()\n', '\n']","['#区間スケジューリング問題\n', '\n', 'N = int(input())\n', '\n', 'robots = {}\n', '\n', 'for _ in range(N):\n', '    X, L = list(map(int, input().split()))\n', '\n', '    robots[X] = (X-L, X+L)\n', '\n', '#終端が早い順にソートして、取れるものから貪欲法でとっていく\n', '\n', 'robots_sorted = sorted(robots.items(), key=lambda x:x[1][1])\n', '\n', 'ans = 1\n', 'current_robot = robots_sorted[0]\n', '\n', 'for i in range(0, N):\n', '    if current_robot[1][1] > robots_sorted[i][1][0]:\n', '        continue\n', '\n', '    ans += 1\n', '    current_robot = robots_sorted[i]\n', '\n', '\n', 'print(ans)\n']",0
"['while True:\n', '    x = input()\n', ""    if x == '-' :\n"", '        break\n', '    m = int(input())\n', '    \n', '    for i in range(m):\n', '        h = int(input())\n', '        y = x[0:h]\n', '        z = x[h:len(x)+1]\n', '        x = list(z+y)\n', ""    x = ''.join(x)\n"", '    print(x)\n']","['def main():\n', '    import numpy as np\n', '    n,m=map(int,input().split())\n', '    A=list(map(int,input().split()))\n', '    A.sort()\n', '    A=np.array(A)\n', '\n', '    def cnt_shake(x): #握手の組であって合計パワーがx以上となる組みの数\n', '        return n**2-np.searchsorted(A,x-A).sum()\n', '  \n', '    right=10**10*1\n', '    left=-10**10-1\n', '    while right-left>1:\n', '        mid=(left+right)//2\n', '        if cnt_shake(mid)<m:\n', '            right=mid\n', '        else:\n', '            left=mid\n', '    \n', '    border=left  #border以上の握手をする\n', '    C=n-np.searchsorted(A,border+1-A)\n', '    B=np.cumsum(A[::-1])\n', '    #print(border,A,B,C)\n', '\n', '    s,cnt=0,0\n', '    for i in range(n):\n', '        if C[i]>0:\n', '          cnt+=C[i]\n', '          s+=B[C[i]-1]+A[i]*C[i]\n', '    s+=border*(m-cnt)\n', '\n', '    print(s)\n', ""if __name__=='__main__':\n"", '    main()\n']",0
"['def main():\n', '  import sys\n', '  n,s,_,*t=sys.stdin.buffer.read().split()\n', '  n=int(n)\n', '  d=[0]*n+[1<<c-97for c in s]\n', '  for i in range(n-1,0,-1):d[i]=d[i+i]|d[i-~i]\n', '  r=[]\n', '  for q,a,b in zip(*[iter(t)]*3):\n', '    i,s=int(a)+n-1,0\n', ""    if q<b'2':\n"", '      d[i]=1<<b[0]-97\n', '      while i:\n', '        i//=2\n', '        d[i]=d[i+i]|d[i-~i]\n', '      continue\n', '    j=int(b)+n\n', '    while i<j:\n', '      if i&1:\n', '        s|=d[i]\n', '        i+=1\n', '      if j&1:\n', '        j-=1\n', '        s|=d[j]\n', '      i//=2\n', '      j//=2\n', ""    r+=bin(s).count('1'),\n"", ""  print(' '.join(map(str,r)))\n"", 'main()']","['import sys\n', '\n', 'read = sys.stdin.read\n', 'readline = sys.stdin.readline\n', 'readlines = sys.stdin.readlines\n', 'sys.setrecursionlimit(10 ** 9)\n', 'INF = 1 << 60\n', 'MOD = 1000000007\n', '\n', '\n', 'def main():\n', '    r = int(readline())\n', '    print(r * r)\n', '    \n', '    return\n', '\n', '\n', ""if __name__ == '__main__':\n"", '    main()\n']",0
